(5) ṣaḍ-āyatana-pratyayaḥ sparśaḥ,	(5) with the six sense-spheres as condition: contact,
(6) sparśa-pratyayā vedanā,	(6) with contact as condition: feeling,
(7) vedanā-pratyayā tṣṇā,	(7) with feeling as condition: craving,
(8) tṣṇā-pratyayam-upādānaṃ,	(8) with craving as condition: attachment,
(9) upādāna-pratyayo bhavaḥ,	(9) with attachment as condition: continuation,
(10) bhava-pratyayā jātiḥ,	(10) with continuation as condition: birth,
(11) jāti-pratyayā	(11) with birth as condition:
(12) jarā-maraṇa-śoka-parideva-duḥkha-daurmanasyopāyāsā saṃbhavanti,	(12) old age, death, grief, lamentation, pain, sorrow, and despair (all) arise,
evam-asya kevalasya mahato duḥkha-skandhasya samudayo bhavati |	and so there is an origination of this whole great mass of suffering.
(1) avidyā-nirodhāt-saṃskāra-nirodhaḥ,	(1) (But) from the cessation of ignorance, there is the cessation of volitions,
(2) saṃskāra-nirodhād-vijñānā-nirodhaḥ,	(2) from the cessation of volitions, the cessation of consciousness,
(3) vijñāna-nirodhān-nāma-rūpa-nirodhaḥ,	(3) from the cessation of consciousness, the cessation of mind and body,
(4) nāma-rūpa-nirodhāt-ṣaḍ-āyatana-nirodhaḥ,	(4) from the cessation of mind and body, the cessation of the six sense-spheres,
(5) ṣaḍ-āyatana-nirodhāt-sparśa-nirodhaḥ,	(5) from the cessation of the six sense-spheres, the cessation of contact,
(6) sparśa-nirodhād vedanā-nirodhaḥ,	(6) from the cessation of contact, the cessation of feeling,
(7) vedanā-nirodhāt-tṣṇā-nirodhaḥ,	(7) from the cessation of feeling, the cessation of craving,
(8) tṣṇā-nirodhād-upādāna-nirodhaḥ,	(8) from the cessation of craving, the cessation of attachment,
(9) upādāna-nirodhād bhava-nirodhaḥ,	(9) from the cessation of attachment, the cessation of continuation,
(10) bhava-nirodhāj-jāti-nirodhaḥ,	(10) from the cessation of continuation, the cessation of birth,
(11) jāti-nirodhāj-	(11) from the cessation of birth:
(12) jarā-maraṇa-śoka-parideva-duḥkha-daurmanasyopāyāsā nirudhyante,	(12) old age, death, grief, lamentation, pain, sorrow, and despair (all) cease,
evam-asya kevalasya mahato duḥkha-skandhasya nirodho bhavati |	and so there is a cessation of this whole great mass of suffering.
tatra katamā avidyā?	Herein what is ignorance?
pūrvānte ’jñānam, aparānte ’jñānam, pratyupante ’jñānam;	Not knowing the past, not knowing the future, not knowing the present;
adhyātme ’jñānam, bahirdhā ’jñānam, adhyātma-bahirdhā ’jñānam;	not knowing the internal, not knowing the external, not knowing the internal and the external;
karmaṇy-ajñānam, vipāke ’jñānam, karma-vipāke ’jñānam;	not knowing what are (volitional) deeds, not knowing results, not knowing (volitional) deeds and their results;
sukte ’jñānam, duṣkte ’jñānam, sukta-duṣkte ’jñānam;	not knowing good actions, not knowing bad actions, not knowing what are good actions and bad actions;
hetāvajñānam, phale ’jñānam, hetu-phale ’jñānam;	not knowing causes, not knowing fruition, not knowing causes and fruition;
hetu-samutpanneṣu dharmeṣv-ajñānam, pratītya-samutpādeṣv-ajñānam,	not knowing the origination of causes in things, not knowing conditional origination,
buddhe ’jñānam, dharme ’jñānam, saṃghe ’jñānam;	not knowing the Buddha, not knowing the Teaching, not knowing the Community;
duḥkhe ’jñānam, samudaye ’jñānam, nirodhe ’jñānam, mārge ’jñānam;	not knowing suffering, not knowing origination, not knowing cessation, not knowing the path;
kuśalākuśaleṣu dharmeṣu ajñānam,	not knowing wholesome and unwholesome things,
sāvadyānavadyeṣu dharmeṣu ajñānam,	not knowing blameable and blameless things,
sevitavyāsevitavyeṣu dharmeṣu ajñānam,	not knowing what things should and should not be practiced,
hīna-praṇīteṣu kṣṇa-śukleṣu dharmeṣu ajñānam |	not knowing what things are inferior and superior, (or) dark and light.
ṣaṭsu vā sparśāyataneṣu,	In regard to the six sense-spheres,
yathā-bhūtam-ajñānam-adarśanam-anabhisamayas-tamaḥ,	darkness, or lack of penetration, lack of insight, lack of knowledge of the way things are,
saṃmoho ’vidyāndhakāram |	complete delusion, bewildered ignorance.
iyam-ucyate ’vidyeti |	This is said to be ignorance.
avidyā-pratyayāḥ saṃskārā iti |	With ignorance as condition: volitions is said.
saṃskārāḥ katame?	What are volitions?
trayaḥ saṃskārāḥ:	There are these three volitions:
{1} kāya-saṃskāraḥ	{1} Bodily volitions,
{2} vāk-saṃskāraḥ	{2} verbal volitions,
{3} manaḥ-saṃskāraḥ |	{3} mental volitions.
{1} kāya-saṃskāraḥ katamaḥ?	{1} What are bodily volitions?
āśvāsaḥ praśvāsaḥ, kāyiko hyeṣa dharmaḥ,	Breathing in and breathing out, these things are indeed bodily,
kāya-niśritaḥ, kāya-pratibaddhaḥ, kāyaṃ niśritya vartate |	(they are) dependent on body, connected with body, existing dependent on body.
tasmād-āśvāsaḥ praśvāsaḥ kāya-saṃskāra ity-ucyate |	Therefore breathing in and breathing out is said to be bodily volitions.
{2} vāk-saṃskāraḥ katamaḥ?	{2} What are verbal volitions?
vitarkya vicārya vācaṃ bhāṣate, nāvitarkya, nāvicārya |	After thinking and reflecting he speaks words, not without thinking, not without reflecting.
tasmād-vitarka-vicāro vāk-saṃskāra ity-ucyate |	Therefore thinking and reflecting are said to be verbal volitions.
{3} manaḥ-saṃskāraḥ katamaḥ?	{3} What are mental volitions?
raktasya yā cetanā, dviṣusya yā cetanā, mūḍhasya yā cetanā,	Whatever passionate intentions, hateful intentions, deluded intentions (there are),
caitasiko hyeṣa dharmaḥ,	these are mental factors,
citta-niśritaḥ citta-pratibaddhaḥ, cittaṃ niśritya pravartate |	(they are) dependent on mind, connected with mind, existing dependent on mind.
tasmāc-cetanā manaḥ-saṃskāra ity-ucyate |	Therefore intention is said to be mental volitions.
ime bhikṣavaḥ trayaḥ saṃskārā ucyante |	These, monks, are said to be the three volitions.
saṃskāra-pratyayaṃ vijñānam-iti |	With volitions as condition: consciousness is said.
vijñānaṃ katamat?	What is consciousness?
ṣaḍ vijñāna-kāyāḥ |	The group of six consciousnesses.
katame ṣaṭ?	Which six?
{1} cakṣur-vijñānaṃ,	{1} Eye-consciousness,
{2} śrotra-vijñānaṃ,	{2} ear-consciousness,
{3} ghrāṇa-vijñānaṃ,	{3} nose-consciousness,
{4} jihvā-vijñānaṃ,	{4} tongue-consciousness,
{5} kāya-vijñānaṃ,	{5} body-consciousness,
{6} mano-vijñānam |	{6} mind-consciousness.
ime ṣaḍ vijñāna-kāyā vijñānam-ity-ucyante |	These are said to be the consciousnesses in the group of six consciousnesses.
vijñāna-pratyayaṃ nāma-rūpam-iti |	With consciousness as condition: mind and bodily-form is said.
tatra kataman-nāma?	Herein, what is mind?
catvāro ’rūpiṇaḥ skandhāḥ |	Mind is the four formless components.
katame catvāraḥ?	Which four?
{1} vedanā-skandhaḥ,	{1} The feelings component,
{2} saṃjñā-skandhaḥ,	{2} the perception component,
{3} saṃskāra-skandhaḥ,	{3} the volitions component,
{4} vijñāna-skandhaḥ,	{4} the consciousness component.
idaṃ nāma |	This is mind.
rūpaṃ katamat?	What is bodily-form?
yat-kiṃcid-rūpam,	Whatever has form,
sarvaṃ tat: catvāri mahā-bhūtāni,	all of these: the four great existents,
catvāri ca mahā-bhūtāny-upādāya |	and whatever is derived from the four great existents.
{1} pthivī-dhātuḥ,	{1} The earth element,
{2} ab-dhātuḥ,	{2} the water element,
{3} tejo-dhātuḥ,	{3} the fire element,
{4} vāyu-dhātuś-ca |	{4} and the wind element.
{1} pthivī-dhātuḥ katamaḥ?	What is the earth element?
{2} ab-dhātuḥ katamaḥ?	{2} What is the water element?
{3} tejo-dhātuḥ katamaḥ?	{3} What is the fire element?
{4} vāyu-dhātuḥ katamaḥ?	{4} What is the wind element?
yad-idaṃ rūpaṃ pūrvakaṃ ca nāma |	This is bodily-form and previously mind.
tad-ubhayam-ekatrābhisaṃkṣipya nāma-rūpam-ity-ucyate |	The two of them together in brief is what is said to be mind and bodily-form.
nāma-rūpa-pratyayaṃ ṣaḍ-āyatanam-iti |	With mind and bodily-form as condition: the six sense-spheres is said.
ṣaḍ-āyatanaṃ katamat?	What are the six sense-spheres?
ṣaḍ-ādhyātmikāny-āyatanāni |	The six internal sense-spheres.
{1} cakṣur-āyatanaṃ,	{1} The eye sense-sphere,
{2} śrotrāyatanaṃ,	{2} the ear sense-sphere,
{3} ghrāṇāyatanaṃ,	{3} the nose sense-sphere,
{4} jihvāyatanaṃ,	{4} the tongue sense-sphere,
{5} kāyāyatanaṃ,	{5} the body sense-sphere,
{6} mana āyatanam |	{6} the mind sense-sphere.
idam-ucyate ṣaḍ-āyatanam |	This is said to be the six sense-spheres.
ṣaḍ-āyatana-pratyayaḥ sparśa iti |	With the six sense-spheres as condition: contact is said.
sparśaḥ katamaḥ?	What is contact?
ṣaṭ sparśa-kāyāḥ |	The group of six contacts.
{1} cakṣu-saṃsparśaḥ,	{1} Eye-contact,
{2} śrotra-saṃsparśaḥ,	{2} ear-contact,
{3} ghrāṇa-saṃsparśaḥ,	{3} nose-contact,
{4} jihvā-saṃsparśaḥ,	{4} tongue-contact,
{5} kāya-saṃsparśaḥ,	{5} body-contact,
{6} manaḥ-saṃsparśa iti |	{6} mind-contact.
ayam-ucyate sparśaḥ |	This is said to be contact.
sparśa-pratyayā vedaneti |	With contact as condition: feeling is said.
vedanā katamā?	What is feeling?
ṣaḍ vedanā-kāyāḥ |	The group of six feelings.
{katame ṣaḍ?}	{What six?}
{1} cakṣuḥ-saṃsparśajā vedanā,	{1} Feeling arising from eye-contact,
sukhā duḥkhā aduḥkhāsukhā ca,	pleasant, unpleasant, and neither unpleasant nor pleasant,
evaṃ {2-6} śrotra-ghrāṇa-jihvā-kāya-manaḥ-saṃsparśajā vedanā,	and so {2-6} feeling arising from ear-, nose-, tongue-, body- and mind-contact,
sukhā duḥkhā aduḥkhāsukhā ca |	pleasant, unpleasant, and neither unpleasant nor pleasant.
iyam-ucyate vedanā |	This is said to be feeling.
vedanā-pratyayā tṣṇeti |	With feeling as condition: craving is said.
tṣṇā katamā?	What is craving?
ṣaṭ tṣṇā-kāyāḥ,	The group of six cravings.
{1} rūpa-tṣṇā,	{1} Craving for form,
{2} śabda-tṣṇā,	{2} craving for sounds,
{3} gandha-tṣṇā,	{3} craving for smells,
{4} rasa-tṣṇā,	{4} craving for tastes,
{5} sparśa-tṣṇā,	{5} craving for tangibles,
{6} dharma-tṣṇeti |	{6} craving for thoughts.
{iyam-ucyate tṣṇā.}	{This is said to be craving.}
tṣṇā-pratyayam-upādānam-iti |	With craving as condition: attachment is said.
upādānaṃ katamat?	What is attachment?
catvārupādānāni |	There are four attachments.
katamāni catvāri?	What four?
{1} kāmopādānaṃ,	{1} Attachment to sensuality,
{2} dṣṭy-upādānaṃ,	{2} attachment to views,
{3} śīlavratopādānaṃ,	{3} attachment to virtue and practice,
{4} ātmavādopādānaṃ ceti |	{4} and attachment to self-view.
{idam-ucyate upādānam.}	{This is said to be attachment.}
upādānapratyayo bhava iti |	With attachment as condition: continuation is said.
bhavaḥ katamaḥ?	What is continuation?
trayo bhavāḥ |	(There are) three continuations.
katame trayaḥ?	Which three?
{1} kāmabhavaḥ,	{1} Continuation in the sense-realm,
{2} rūpabhavaḥ,	{2} continuation in the form-realm,
{3} ārūpyabhavaḥ |	{3} continuation in the formless-realm.
tatra kāmabhavaḥ katamaḥ?	Herein, what is continuation in the sense-realm?
tad-yathā:	The (sense-realms) are as follows:
{1} {narakāḥ}	{1} {Hells}
uṣṇanarakāḥ aṣṭau |	There are eight hot hells.
katame ’ṣṭau?	Which eight?
{1} saṃjīvaḥ,	{1} The reviving (hell),
{2} kālasūtraḥ,	{2} the black-thread (hell),
{3} saṃghātaḥ,	{3} the crushing (hell),
{4} rauravaḥ,	{4} the hot (hell),
{5} mahārauravaḥ,	{5} the great hot (hell),
{6} tapanaḥ,	{6} the remorseful (hell),
{7} pratāpanaḥ,	{7} the scolding (hell),
{8} avīciś-ca |	{8} and the never-ceasing (hell).
śītanarakā aṣṭau |	There are eight cold hells.
(katame ’ṣṭau?)	(Which eight?)
{1} arbudaḥ,	{1} The tumurous (hell),
{2} nirarbudaḥ,	{2} the very tumurous (hell),
{3} aṭaṭaḥ,	{3} the squealing (hell),
{4} hahavaḥ,	{4} the squaking (hell),
{5} huhuvaḥ,	{5} the screaching (hell),
{6} utpalaḥ,	{6} the blue-lotus (hell),
{7} padmaḥ,	{7} the red-lotus (hell),
{8} mahāpadmaḥ |	{8} the great red-lotus (hell).
{2} pretaḥ,	{2} ghosts,
{3} tiryaś-ca,	{3} animals,
{4} manuśyāḥ,	{4} humans,
{5} {devāḥ} |	{5} {gods}.
ṣaṭ kāmāvacarāś-ca devāḥ |	There are gods in six sensual-realms.
katame ṣaṭ?	What are the six?
{1} cātur-mahā-rājikāḥ,	{1} The known as the Four Great Kings,
{2} trayas-triṃśāḥ,	{2} the gods of the Thirty-three Divinities,
{3} yāmāḥ,	{3} the Yāma (gods),
{4} tuṣitāḥ,	{4} the Contented (gods),
{5} nirmāṇa-ratayaḥ,	{5} those gods Delighting in Creation,
{6} paranirmita-vaśavartino devāḥ |	{6} those gods Wielding Power over the Creation of Others.
tatra rūpa-bhavaḥ katamaḥ?	Herein, what is continuation in the form-realm?
{1} brahma-kāyikāḥ,	{1} the High Divinities’ retinue,
{2} brahma-purohitāḥ,	{2} the Ministers of the High Divinities,
{3} mahā-brahmāṇaḥ,	{3} the Great High Divinities,
{4} parīttābhāḥ,	{4} (the High Divinities of) Limited Radiance
{5} apramāṇābhāḥ,	{5} (the High Divinities of) Unbounded Radiance,
{6} ābhāsvarāḥ,	{6} (the High Divinities of) Streaming Radiance,
{7} parītta-śubhāḥ,	{7} (the High Divinities of) Limited Beauty,
{8} śubha-ktsnāḥ,	{8} (the High Divinities of) Refulgent Beauty,
{9} anabhrakāḥ,	{9} the cloudless (High Divinities),
{10} puṇya-prasavāḥ,	{10} (the High Divinities) Born of Merit,
{11} bhat-phalāḥ	{11} the (High Divinities) of Increasing Fruit,
{12} abhāḥ,	{12} the No-Longer Increasing (High Divinities),
{13} atapāḥ,	{13} the Untroubled (High Divinities),
{14} sudśāḥ,	{14} the Good-looking (High Divinities),
{15} sudarśanāḥ,	{15} the Beautiful (High Divinities)
{16} akaniṣṭhāś-ceti |	{16} and the Highest (High Divinities).
ārūpya-bhavaḥ katamāḥ?	What is continuation in the formless-realm?
{1} ākāśānantyāyatanaṃ,	{1} The Sphere of Infinite Space,
{2} vijñānānantyāyatanaṃ,	{2} the Sphere of Infinite Consciousness,
{3} ākiṃcanyāyatanaṃ,	{3} the Sphere of Nothingness,
{4} naivasaṃjñā-nāsaṃjñāyatanam |	{4} and the Sphere of Neither-Perception-nor-Non-Perception.
ārūpiṇāṃ devānāṃ citta-mātra-dhyāyināṃ cātur-vidhopapattiḥ |	The formless gods arise in four ways according to (the level of) mind-only meditation.
ayam-ucyate ārūpya-dhātuḥ |	This is said to be the formless element.
ime trayo bhavāḥ |	These are the three continuations.
{ayam-ucyate bhavaḥ.}	{This is said to be continuation.}
bhava-pratyayā jātir-iti |	With continuation as condition: birth is said.
jātiḥ katamā?	What is birth?
yā [teṣāṃ] teṣāṃ sattvānāṃ tasmiṃs-tasmin sattva-nikāye	For the various beings in the various classes of beings
jātiḥ, saṃjātiḥ, upapattiḥ, avakrāntiḥ, abhinirvttiḥ, prādurbhāviḥ,	there is (the process of) birth, being born, rebirth, appearing, turning up, manifestation,
skandha-pratilambhaḥ, dhātu-pratilambhaḥ, āyatanānāṃ pratilambhaḥ,	the acquisition of the components, the acquisition of the elements, the acquisition of the sense-spheres,
skandha-nāmābhinirvttiḥ,	the production of the mind-components, the arising of the life faculty,
nikāya-sabhāga-tāyāḥ sama-vadhānam |	being brought together in their respective divisions.
iyam-ucyate jātiḥ |	This is said to be birth.
jāti-pratyayaṃ jarā-maraṇam-iti |	With birth as condition: old age, death is said.
jarā katamā?	What is old age?
yat khālityaṃ pālityaṃ valīpracuratā jīrṇatā bhugnatā,	Whatever baldness, greying hair, wrinkled skin, agedness, bentness,
kubja-gopānasī-vakratā khuru-khuru-niśvāsa-praśvāsa-kaṇṭhatā,	crookedness, warpedness, twistedness, rattling in the throat when breathing in and breathing out,
tilakālopahvata-gātratā, daṇḍāvastambhanatā,	moles on the limbs, being propped up on crutches,
purataḥ prāgbhāra-kāyatā, indriyāṇāṃ paripākaḥ,	forward bending of the body, decay of the sense faculties,
paribhedaḥ saṃskārāṇāṃ, purāṇībhāvo,	breaking up of the conditions (for life), the state of being ancient,
jarjarībhāvaś-ca,	decrepitude, indisposition, weakness,
hāniḥ parihāṇiḥ |	dwindling away, complete dwindling away.
iyam-ucyate jarā |	This is said to be old age.
maraṇaṃ katamat?	What is death?
yat-teṣāṃ teṣaṃ sattvānāṃ tasmāt-tasmāt-sattva-nikāyāc-cyutiḥ,	For the various beings in the various classes of beings there is a fall,
cyavanatā bhedaḥ antarhāṇiḥ,	a falling away, a dwindling away, a disappearance,
maraṇaṃ kāla-kriyā, āyuṣo hāniḥ, ūṣmaṇo hāniḥ	a making of time, a dwindling away of the lifespan, a dwindling away of the vital heat,
jīvitendriyasya nirodhaḥ, skandhānāṃ nikṣepaḥ |	a cessation of the life-faculty, a throwing off of the components.
idam-ucyate maraṇam |	This is said to be death.
yad-etan-maraṇaṃ pūrvikā jarā,	This death together with the former old-age,
tad-ubhayam-ekatrābhisaṃkṣipya jarā-maraṇam-ity-ucyate |	these two together are in short what is said to be old-age and death.
ayaṃ bhikṣavo dvā-daśāṅgaḥ pratītya-samutpādaḥ |	This, monastics, is the twelve-fold conditional origination.
tatra, (bhikṣavaḥ,) katamāni catvāry-ārya-satyāni?	Herein, (monks,) what are the four noble truths?
[tad-yathā:]	[They are as follows:]
{1} duḥkham-ārya-satyam,	{1} The noble truth of suffering,
{2} duḥkha-samudayam-ārya-satyam,	{2} the noble truth of the arising of suffering,
{3} duḥkha-nirodham-ārya-satyam,	{3} the noble truth of the cessation of suffering,
{4} duḥkha-nirodha-gāminī-pratipad-ārya-satyam |	{4} the noble truth of the path leading to the cessation of suffering,
duḥkham	Herein, what is the noble truth of suffering?
[tad-yathā:]	[It is as follows:]
jātir-duḥkham,	Birth is suffering,
jarā duḥkham,	old age is suffering,
vyādhir-duḥkham,	sickness is suffering,
maraṇaṃ duḥkham,	death is suffering,
priya-viyogo duḥkham,	being parted from what is liked is suffering,
apriya-saṃyogo duḥkham,	being joined to what is not liked is suffering,
yada-pīcchan paryeṣyamāṇo na labhate tad-api duḥkham,	not to obtain that which is wished for and sought for is suffering,
saṃkṣipteṇa pañcopādāna-skandhā duḥkham |	in brief, the five components (of mind and body) that provide fuel for attachment are suffering.
idam-ucyate duḥkham-ārya-satyam |	This is said to be the noble truth of suffering.
duḥkha-samudayam-ārya-satyaṃ katamat?	What is the noble truth of the arising of suffering?
tṣṇā paunarbhavikī,	It is that craving which leads to continuation in existence,
nandīrāgasahagatā tatratatrābhinandinī |	which is connected with enjoyment and passion, greatly enjoying this and that.
idam-ucyate duḥkha-samudayam-ārya-satyam |	This is said to be the noble truth of the arising of suffering.
duḥkha-nirodham-ārya-satyam katamat?	What is the noble truth of the cessation of suffering?
yad-asyā eva tṣṇāyāḥ paunar-bhavikyā,	Whatever craving there is which leads to continuation in existence,
nandī-rāga-sahagatāyās-tatra-tatrābhinandinyā,	which is connected with enjoyment and passion, greatly enjoying this and that,
aśeṣataḥ prahāṇaṃ, pratiniḥsargo, vyantībhāvaḥ,	its abandonment without remainder, letting go, wasting away,
kṣayo virāgo nirodho vyupaśamo ’staṃgamaḥ |	destruction, fading away, cessation, stilling and disappearance.
idam-ucyate duḥkha-nirodham-ārya-satyam |	This is said to be the noble truth of the cessation of suffering.
tatra duḥkha-nirodha-gāminī-pratipad-ārya-satyaṃ katamat?	Herein, what is the noble truth of the practice leading to the end of suffering?
ayam-eva samyag-dṣṭyādi-r-āryāṣṭāṅgo mārgaḥ |	It is that eightfold noble path beginning with right view and so on.
