teṣāṃ dikṣu prathitavidiśālakṣaṇāṃ rājadhānīṃ / gatvā sadyaḥ phalam avikalaṃ kāmukatvasya labdhā / tīropāntastanitasubhagaṃ pāsyasi svādu yasmāt / sabhrūbhaṅgaṃ mukham iva payo vetravatyāś calormi //	On reaching its capital bearing the name Vidiśâ famed in all the quarters, you will at once obtain the entire fruit of your love-making, since you will drink the sweet water with its undulating ripple of Vetravatî, like its face full of the knittings[ 6 ] of eye-brows, in a manner manner charming on account of you thundering on the border of its bank.
nīcairākhyaṃ girim adhivases tatra viśrāmahetos / tvatsamparkāt pulakitam iva prauḍhapuṣpaiḥ kadambaiḥ / yaḥ puṇyastrīratiparimalodgāribhir nāgarāṇām / uddāmāni prathayati śilāveśmabhir yauvanāni //	There you should dwell, with the object of taking rest on the mountain called Nîchais (the low) bristling as it were, as your touch, with the Kadamba trees having full-blow (prominent with) flowers; ―the mountain, which, by means of its stone-caves emitting the (smell of) perfumes used in the sports by harlots, proclaims the unrestrained youth of the townsmen.
viśrāntaḥ san vraja vananadītīrajānāṃ niṣiñcann / udyānānāṃ navajalakaṇair yūthikājālkāni / gaṇḍasvedāpanayanarujāklāntakarṇotpalānāṃ / chāyādānāt kṣaṇaparicitaḥ puṣpalāvīmukhānām //	After having taken rest, travel on, sprinkling with drops of fresh water the buds of the Jasmines in the gardens lining (lit. grown on) the banks on the Vananadî and coming int contact, for a moment, by giving shade, with the faces of the females plucking flowers and having the lotuses on their ears faded by the injury caused to them by the wiping off of the perspiration on the cheeks.
vakraḥ panthā yadapi bhavataḥ prasthitasyottarāśāṃ / saudhotsaṅgapraṇayavimukho mā sma bhūr ujjayinyāḥ / vidyuddāmasphuritacakritais tatra paurāṅganānāṃ / lolāpāṅgair yadi na ramase locanair vañcito 'si //	Though the road will be circuitous for you, set out fo the north, do not be averse to forming the acquaintance of th upper vaults of the mountains of Ujjayinî; and if you will no be delighted (charmed) there with the eyes of the town's fair with their outer corners tremulous and dazzled by the flashes the streaks of lightning, you will be deceived (i. e. will ha missed the fruit of existence). nois (gliding
vīcikṣobhastanitavihagaśreṇikāñcīguṇāyāḥ / saṃsarpantyāḥ skhalitasubhagaṃ darśitāvartanābhaḥ / nirvindhyāyāḥ pathi bhava rasābhyantaraḥ saṃnipatya / strīṇām ādyaṃ praṇayavacanaṃ vibhramo hi priyeṣu //	Having come in contact, on your way, with the Nirvindhyâ, having for her waist-band the row of birds on account of the turbulence of the waves, moving on in a manner graceful by her stumblings and manifesting he navel in the form of the eddies, do you become the enjoyer the flavour (of her love, water); for, with regard to their lovers amorous gestures are women's first expressions of love. When you will have crossed that you yourself w
veṇībhūtapratanusalilā tām atītasya sindhuḥ / pāṇḍucchāyā taṭaruhatarubhraṃśibhirjīrṇaparṇaiḥ / saubhāgyaṃ te subhaga virahāvasthayā vyañjayantī / kārśyaṃ yena tyajati vidhinā sa tvayaivopapādyaḥ // prāpyāvantīn udayanakathākovidagrāmavṛddhān / pūrvoddiṣṭām upasara purīṃ śrīviśālāṃ viśālām / svalpībhūte sucaritaphale svargiṇāṃ gāṃ gatānāṃ / śeṣaiḥ puṇyair hṛtam iva divaḥ kāntimat khaṇḍam ekam //	I have to adopt the measures by which the river Sindhu, wh has been indicating your good fortune, O fortunate one, by he love-lorn condition (pining for you), having the thin curre[ 7 ] of water for her single braid and a pale complexion owing to the old (dried) loaves dropping down from the trees growing on the banks, will give up her emaciation (be replenished with water again). On reaching the country of Avantî, the old villagers in which are conversant with the stories about Udayana, repair to the city of Viśâlâ, great by its opulence already mentioned to you, the city which is as it were a bright part of heaven borne down (to the earth) by the remaining merit of those, who, after having lived in heaven, have come down to the earth, (the stock of) the fruits of their virtuous deeds having run short.
dīrghīkurvan paṭu madakalaṃ kūjitaṃ sārasānāṃ / pratyūṣeṣu sphuṭitakamalāmodamaitrīkaṣāyaḥ / yatra strīṇāṃ harati surataglānim aṅgānukūlaḥ / śiprāvātaḥ priyatama iva prārthanācāṭukāraḥ //	Wherein in the early mornings, the breeze from the Siprâ, prolonging the loud cooing of the cranes indistinctly sweet through intoxication, fragrant being charged with the extremely pleasing smell of blown lotuses, and agreeable to the body, removes the languor of women brought on by enjoyment, like a lover using coaxing words when soliciting enjoyment.
hārāṃs tārāṃs taralaguṭikān koṭiśaḥ śaṅkaśuktīḥ / śaṣpaśyāmān marakatamaṇīn unmayūkhaprarohān / dṛṣṭvā yasyāṃ vipaṇiracitān vidrumāṇāṃ ca bhaṅgān / saṃlakṣyante salilanidhayas toyamātrāvaśeṣāḥ //	And on seeing in crores pearl-necklaces with precious pearl-shells, stones forming their central gems, conchs, emerald gems, dark-green like young grass, with their shooting rays spread upwards, and pieces of corals, arranged (for sale) in the market-places whereof, the oceans appear (to be so despoiled of their treasures as) to have only water left in them.
pradyotasya priyaduhitaraṃ vatsarājo 'tra jahre / haimaṃ tāladrumavanam abhūd atra tasyaiva rājñaḥ / atrodbhrāntaḥ kila nalagiriḥ stambham utpāṭya darpād / ity āgantūn ramayati jano yatra bandhūn abhijñaḥ //	And where the people, versed in folk-lore, amuse their relations coming on a visit to the place with such stories as:- "Here did the king of the Vatsa country (Udayana) carry away beloved daughter of Pradyota; and here there was the golden garden of the Tâla trees, belonging to the same monarch; and here also roamed, as they say, (his elephant) Nalagiri, the having uprooted the tie-post in his fury."
jālodgīrṇair upacitavapuḥ keśasaṃskāradhūpair / bandhuprītyā bhavanaśikhjibhir dattanṛtyopahāraḥ / harmyeṣv asyāḥ kusumasurabhiṣv adhavakhedaṃ nayethā / lakṣmīṃ paśyaṃl lalitavanitāpādarāgāṅkiteṣu //	With your form (size) augmented by the (smoke of the) incense used for perfuming the hair and escaping through the[ 8 ] lattices of the windows, and welcomed with presents in the form of their dancings by the domestic peacocks through fraternal affection, do you dispel the fatigue of your journey enjoying the beauty therein, in its mansions, sweet smellin with flowers and marked with red lac of (applied to) the feet graceful ladies.
bhartuḥ kaṇṭhacchavir iti gaṇaiḥ sādaraṃ vīkṣyamāṇaḥ / puṇyaṃ yāyās tribhuvanaguror dhāma caṇḍīśvarasya / dhūtodyānaṃ kuvalayarajogandhibhir gandhavatyās / toyakrīḍāniratayuvatisnānatiktair marudbhiḥ //	Ardently (or, respectfully) gazed upon by the Ganas (the attendants of Siva) as one possessed of the complexion their master's neck, you should visit the holy abode of the husband of Chandî, Lord of the three worlds, the gardens which are shaken by the breezes from Gandhavatî, redolent lotus-pollen and scented with the perfumes used at the time bathing by young ladies enjoying their water-sports. 1
apy anyasmiñ jaladhara mahākālam āsādya kāle / sthātavyaṃ te nayanaviṣayaṃ yāvad atyeti bhānuḥ / kurvan sandhyāvalipaṭahatāṃ śūlinaḥ ślāghanīyām / āmandrāṇāṃ phalam avikalaṃ lapsyase garjitānām //	On arriving at Mahâkâla, even though it be at another time (than the evening) you should stay there, O cloud, till the sun passes beyond the range of sight; (there) serving the noble purpose of a drum at the evening worship of Siva, you wil obtain the full fruit of your moderately deep thunderings.
pādanyāsaiḥ kvaṇitaraśanās tatra līlāvadhūtai / ratnacchāyākhacitavalibhiś cāmaraiḥ klāntahastāḥ / veśyās tvatto nakhapadasukhān prāpya varṣāgrabindūn / āmokṣyante tvayi madhukaraśreṇidīrghān kaṭakṣān //	There on receiving from you the first drops of rain water soothing to their nail-marks, the dancing girls, with their waist-zones jingling at the planting of their feet (in th act of dancing) and with their hands fatigued by the Chowrie gracefully waved and having their handles covered with th lustre of gems, will cast at you side-glances long like ro of bees.
paścād uccairbhujataruvanaṃ maṇḍalenābhlīnaḥ / sāṃdhyaṃ tejaḥ pratinavajapāpuṣparaktaṃ dadhānaḥ / nṛttārambhe hara paśupater ārdranāgājinecchāṃ / śāntodvegastimitanayanaṃ dṛṣṭabhaktir bhavānyā //	Thereafter, at the commencement of Siva's dance resting in a round form on the lofty forests of his arms possessing the twilight lustre as red as the fresh-blown jap flower, do you remove the desire for the wet elephant's hid of the Lord of creatures, your devotion being marked b Bhavânî with her eyes steady owing to her inward agitation being calmed down (allayed).
gacchantīnāṃ ramāṇavasatiṃ yoṣitāṃ tatra naktaṃ / ruddhāloke narapatipathe sūcibhedyais tamobhiḥ / saudāmanyā kanakanikaṣasnigdhayā darśayorvīṃ / toyotsargastanitamuharo mā ca bhūrviklavāstāḥ // tāṃ kasyāṃcid bhavanavalabhau suptapārāvatāyāṃ / nītvā rātriṃ ciravilasanāt khinnavidyutkalatraḥ / dṛṣṭe sūrye punarapi bhavān vāhayedadhvaśeṣaṃ / mandāyante na khalu suhṛdāmabhyupatārthakṛtyāḥ // tasmin kāle nayanasaliaṃ yoṣitāṃ khaṇḍitānāṃ / śāntiṃ neyaṃ praṇayibhir ato vartma bhānos tyajāśu / prāleyāstraṃ kamalavadanāt so.api hartuṃ nalinyāḥ / pratyāvṛttastvayi kararudhi syādanalpabhyasūyaḥ //	There, when the sight will be obstructed by pitch darkness on the high road, show the ground (path) by flashes[ 9 ] lightning charming like a streak of gold on a touch-stone, to the women going at night to the dwellings of their lovers; but don't you be resounding with thunder and the downpour of water for they are timid (easily frightened). 41 Having passed that night on the top-terrace of some house with the pigeons roosting within, with lightning, your consort, fatigued on account of flashing for a long time, you should proceed to accomplish the rest of your journey when the sun rises again. Indeed, those who have undertaken to execute (lit. the execution of) their friend's business do not grow remiss. That is the time when the tears of offended women are to be wiped off by lovers; quit, therefore, the path of the sun quickly for he, too, returning to remove the tears in the shape of the dew from the lotus-face of the lotus-plant, will be not a little wroth with you obstructing his karas (beams, hands).
gambhīrāyāḥ payasi saritaś cetasīva prasanne / chāyātmāpi prakṛtisubhago lapsyate te praveśam / tasmād asyāḥ kumudaviśadāny arhasi tvaṃ na dhairyān / moghīkartuṃ caṭulaśaphorodvartanaprekṣitāni //	Your reflected form also, naturally graceful, will find entrance into the limpid water of the Gambhîrâ as into her pure (well-pleased) heart; it will not then behove you to render fruitless, through rudeness (Malli.), her glances in the form of the quick gambols of the S'aphara fish, white like lotuses (or, you will therefore not render vain, being firm- minded, the lotus-white glances of the S'aphara, &c ).
tasyāḥ kiṃcit karadhṛtam iva prāptvāīraśākhaṃ / hṛtvā nīlaṃ salilavasanaṃ muktarodhonitambam / prasthānaṃ te katham api sakhe lambamānasya bhāvi / jñātāsvādo vivṛtajaghanāṃ ko vihātuṃ samarthā //	After you will have removed her blue garment in the shape of the water, slipped down from her hips in the form of the bank and appearing to be clutched up by the hand on account of the branches of the canes touching it (the garment in the form of water), it will be with considerable difficulty that the departure of you, hanging obliquely, will take place: who that has experienced the pleasure is able to leave a woman with loins uncovered (lit, exposed to view)?
tvanniṣyandocchvasitavasudhāgandhasamparkaramyaḥ / srotorandhradhvanitasubhagaṃ dantibhiḥ pīyamānaḥ / nīcair vāsyaty upajigamiṣor devapūrvaṃ giriṃ te / śīto vāyuḥ pariṇamayitā kānanodumbarāṇām //	A cool breeze, delightful on account of its contact with the odour of the (crust of the) earth swollen by your showers,[ 10 ] inhaled by elephants in a manner charming on account of their snorting sounds, and causing the wild figs to ripen, will gently blow (or, will blow beneath you) as you will proceed (lit. desire to go) to Devagiri.
tatra skandaṃ niyatavasatiṃ puṣpameghīkṛtātmā / puṣpāsāraiḥ snapayatu bhavān vyomagaṅgājalārdraiḥ / rakṣāhetor navaśaśibhṛtā vāsavīnāṃ camūnām / atyādityaṃ hutavahamukhe saṃbhṛtaṃ tad dhi teyaḥ // jyotirlekhāvalayi galitaṃ yasya barhaṃ bhavānī / putrapremṇā kuvalayadalaprāpi karṇe karoti / dhautāpāṅgaṃ haraśaśirucā pāvakes taṃ mayūraṃ / paścād adrigrahaṇagurubhir garjitair nartayethāḥ //	Your form changed into a cloud of flowers, you should bathe Skanda, who has taken permanent abode there, with showers of flowers wet with the water of the heavenly Ganges: For he is (none other than) his own energy, surpass- ing the sun in brightness, that was placed by the bearer of the young moon (Śiva) in the mouth of Agni (God of fire) for the protection of the armies of Indra. Thereafter, with your thunderings prolonged by their being echoed (lit. caught up) by the mountain, do you make that Skanda's peacock dance, the outer corners of whose eyes are brightened by the lustre of Siva's moon, and whose moulted. feather, bearing circles of streaks of lustre, Bhavânî, out of affection for her son, places on her ear, usually the seat of a blue-lotus-petal (or, so as to make it come in contact with the lotus-petal resting there).
ārādyainaṃ śaravaṇabhavaṃ devam ullaṅghitādhvā / siddhadvandvair jalakaṇabhayād vīṇibhir muktamārgaḥ / vyālambethāḥ surabhitanayālambhajāṃ mānayiṣyan / srotomūrtyā bhuvi pariṇatāṃ rantidevasya kīrtim //	When you will go over some distance, after having waited on the god born of Sara reeds, your path being left by the pairs of Siddhas bearing lutes (in their hands) from fear of the drops of water, do you hang down (and stop there) to do honour to the glory of Rantideva, sprung from his slaughter (in sacrifices) of cows (lit. daughters of Surabhi) and appearing on earth in the form of a river.
tvayy ādātuṃ jalam avanate śārṅgiṇo varṇacaure / tasyāḥ sindhoḥ pṛthum api tanuṃ dūrabhāvāt pravāham / prekṣiṣyante gaganagatayo nūnam āvarjya dṛṣṭir / ekaṃ bhuktāguṇam iva bhuvaḥ sthūlamadhyendranīlam //	When you, the robber of Krishna's complexion (re. sembling Krishna in colour), will bend down to drink its water the sky-rangers will surely turn their eyes and look at the current of that river appearing slender owing to the distance, though large, as if it were a one-stringed necklace of the earth having a big sapphire for its central gem.
tām uttīrya vraja paricitabhrūlatāvibhramāṇāṃ / pakṣmotkṣepād uparivilasatkṛṣṇaśāraprabhāṇām / kundakṣepānugamadhukaraśrīmuṣām ātmabimbaṃ / pātrīkurvan daśapuravadhūnetrakautūhalānām //	Having crossed that river, proceed, making your form an object of curiosity to the eyes of the ladies of Dasapura,[ 11 ] which are well-acquainted with the sportive movements of the bushy eye-brows, whose dark and variegated lustres flash up owing to the eye-lashes being lifted up, and which rival the beauty of the bees following the Kunda flowers as they are tossed about.
brahmāvartaṃ janapadam atha cchāyayā gāhamānaḥ / kṣetraṃ kṣatrapradhanapiśunaṃ kauravaṃ tad bhajethāḥ / rājanyānāṃ śitaśaraśatair yatra gāṇḍīvadhanvā / dhārāpātais tvam iva kamalāny abhyavarṣan mukhāni //	Then entering (crossing) the country of Brahmâvarta by your shadow, repair to that field of the Kurus, memorable for (indicative of) the war between the Kshatriyas, where Arjuna (the wielder of the bow Gândîva) poured a rain (lit. hundreds) of arrows on the heads of the Kshatriya warriors, as you do heavy showers on the lotuses.
